index,userId,userName,userDescription,videos,,tname,fans,follows,videoNum,audioNum,articleNum,albumNum
2053,408496784,我的宇宙_Yoga,请用理科生的脑子，造出文科生的产品。欢迎来到，我的宇宙。YouTube: Yoga's Universe商务合作V：Yoga_Work,「我的宇宙」“罗马不是一日建成的” —— 苹果杂谈;【HDR】「我的宇宙」奇妙的玩法增加了！—— 双轴电控滑轨上十万个你不知道的运镜姿势;「我的宇宙」“只凭热爱是不够的” —— 谈谈我自己，和我最爱的三家公司：超级邪恶（虚荣）、魅族、苹果,数码;数码;数码,数码,127967,796,58,0,1,118
1272,28664408,Emotional勃,一个情绪经常很激动的人~粉丝群因为暂时充不起q会，被降级了人满进不去sorry,,,暂无tag,100818,792,77,0,0,75
103,7679753,PB白衣少侠,"音乐是这个世界最美妙的恩赐。
粉丝群460180536，欢迎加入！
商务合作请联系QQ 2221142014",[白衣少侠]极乐净土PENBEAT,演奏,演奏,609332,787,167,5,2,528
988,4135025,早睡健康长寿,睡不着的独立游戏策划~推荐自己喜欢的steam游戏。,"年亏4千万，国内最老独立游戏工作室招人啦_(:3」∠)_;就是垃圾！【大圣归来】开启国产单机流量IP时代;8元史低,我决定自家steam游戏收入捐武汉,欢迎中国玩家支持",单机游戏;单机游戏;单机游戏,单机游戏,345892,785,264,0,2,88
409,20615621,采紫葳的凌霄子,谢谢你关注我 3群：805821028 商务合作联系wx：czwdlxz,【全明星】光年之外（催泪慎入）;【李云龙】出山;【家有儿女核能rap】中国话,人力VOCALOID;人力VOCALOID;鬼畜调教,人力VOCALOID,873232,781,215,22,4,62
726,471460273,杜松子_Gin,"是下岗偶像。最强虚拟声优（自称。 希望有一天能重返舞台   
配音作品：《明日方舟》艾雅法拉、桃金娘 
录播@金金组新宣传科",一人配音《原神》里的18位老婆说“我爱你”抖M狂喜！;开着麦但以为没直播！打开了奇怪网站还暴露本音【直播事故】;?东  北  假  面  骑  士?,网络游戏;综合;短片·手书·配音,网络游戏,210722,777,224,51,1,1036
611,755824,杨颜同学,成为更好的自己。不常看私信。微博：杨桃同学是YANGYAN 商务：2766735581（不定式）,经久不衰的东方，究竟有着什么样的魅力？;2022明日方舟三周年「生日创作派对」;2022明日方舟新春会「流光启明」-上,手机游戏;手机游戏;手机游戏,手机游戏,908779,770,268,1,27,298
196,27368,KiraStar的Mvv,"这里是M.vv,请多指教。pixiv站：https://www.pixiv.net/users/4047711",【板绘】33娘花嫁绘制过程~★;【板绘】薇薇安&小么cos食戟之灵的画画过程~;多洛莉丝绘制过程~☆,绘画;绘画;绘画,绘画,92169,764,81,0,0,1024
655,410964,胖雪人Ozu,配音演员、声音工作者。个人合作：OzuSnow；商务合作：liyiwind,【配音杂谈】嘿~我的老伙计！为什么"翻译腔"那么奇怪呢？| 胖雪人说;【胖雪人】如何发出「派大星」的声线 - 分分钟学配音;【胖雪人】配音演员疯了：一人全役配音,野生技能协会;野生技能协会;搞笑,野生技能协会,903022,757,152,1,0,103
1222,20755120,悠风LucaLua,"国服KC金头， 国际服KC杯亚洲第一，第一届DL水无月杯冠军。游戏王DL，MD双修玩家,。个人群861361775",,,暂无tag,47377,757,112,1,7,31
3273,7815280,老坑zzz,坑坑牌避雷针，商务请私信,,,暂无tag,383366,753,113,0,0,157
234,61454691,孫长老,YouTube/微博/网易/Q音/酷狗: 孙长老【Q群】835626886【商单请加VX】PTC800,【孙长老】原味的《加州旅馆》(Hotel California);【孙长老】   纤   夫   の   爱;【孙长老】最牛叉·国内首支一人乐队的《波西米亚狂想曲》上线啦。,演奏;原创音乐;演奏,演奏,125789,744,133,55,2,135
743,1352646,米哦Official,个人势VUP，是画师，接L2d用立绘，请带价B站私信排期，粉丝群：1041846726 ,清纯VUP是如何恶堕的;米辅导┃米哦┃VUP自我介绍;主人不可以涩涩,综合;综合;综合,综合,140812,744,273,0,4,1548
783,529249,诺莺Nox,虚拟艺人团体VirtuaReal成员，唱歌和说屁话都很一流的意识体，非著名评论区活动家，商务合作：bd@vrp.live ,【诺莺Nox】一人三种声线的"英文版"KING，你要选择哪个？;用?Emotional Damage?写了一首歌;你没听过的欧美风吉他版“咒术回战ED” Lost In Paradise【诺莺Nox】,翻唱;原创音乐;翻唱,翻唱,79440,739,150,13,0,381
1922,3040178,凌识啊,如果一个人忘了当初出发的目的，那他便不再配得上其他人期待的目光。永远别忘了当初是背着梦想出发的，什么时候把梦想放下了，这段路也就到了终点了,在素质广场喊玩《贪玩蓝月》会怎样？张家辉、古天乐、陈小春齐聚一堂，张家辉都不认识？;【花园耙耙】我叫玛卡巴卡！;【花园耙耙】我才不叫咖喱酱！,网络游戏;搞笑;搞笑,网络游戏,1115790,737,210,0,1,118
983,113711,疾風醬,疾風家有七位美少女輪班直播，來關注下吧,[排行向]最具影响力的二次元十大燃OP;[排行向]老司机肯定知道的十大女角;[排行向]令人心动的可爱男孩子排行,综合;综合;综合,综合,350926,736,340,0,0,1064
2070,13689353,久远丶酱,闲聊群：274621431 商务合作VX：zy976455823  手书 混剪MMD都可 ,【魔法少女小圆】在失去爱人的世界里，到底会开出什么颜色的花朵呢？-永远的迷宫物语-魔圆黑色篇;萌 杀 指 挥 官  (?>?<?);【魔女之旅 完结纪念】这么可爱的屑魔女谁不爱呢？灰之魔女伊蕾娜的魔女之旅,MAD·AMV;GMV;MAD·AMV,MAD·AMV,427531,735,318,3,0,235
2784,679749,Diriya伯爵,硬核动作游戏UP 喂狗组成员,,,暂无tag,67015,729,186,0,0,245
241,57676402,超音速君,答应我你会为了我变得更好/作品开放二创、不开放转载/小聊天群：859687949/商务：805799336,【鹅城说唱对决】汤师爷vs张麻子;“欲望满足了，你真的能快乐吗？”;五月天，别一天老唱那摇滚，谁不会啊！,鬼畜调教;人力VOCALOID;鬼畜调教,鬼畜调教,383823,724,149,20,2,62
1127,32820037,歪果仁研究协会,微博@歪果仁研究协会 商务合作bd@wewowwe.com,十年来最冷清的香港机场，有些害怕的旅客;从以色列找到10万只口罩直接送到湖北，湖北加油！｜新冠肺炎;在海外发了三期新疆视频，我被喷了？,日常;日常;日常,日常,4028375,719,434,0,0,138
3494,8399076,败犬鲁鲁,爱生活，更爱富婆！有事私信,,,暂无tag,479657,719,170,0,0,223
2265,7508296,疯猴pme,原创的伴奏不商用的随便拿去玩吧,【天书奇谭】用鬼畜的方式打开35年前的国产动画,鬼畜调教,鬼畜调教,285807,718,57,50,0,3
1856,27218150,刘哔电影,关注我让你更沙雕快乐！合作邮箱liubi@vip.126.com,【刘哔】史上最辣眼睛的神剧吐槽《舞法天女》;【刘哔】盘点2016年那些辣过我们眼睛的烂片;【刘哔】盘点影视剧十大女婊！带你看完婊时代！,影视杂谈;影视杂谈;影视杂谈,影视杂谈,3228400,709,658,0,9,246
4373,7966,花园花玲,呜哇我活了,,,暂无tag,1294544,709,88,1,0,202
722,666726801,勺Shaun,虚拟艺人团体VirtuaReal成员∣唱拽歌的软软神明?商务请联系bd@vrp.live,踊 / 勺;Cynical Night Plan【勺&阿萨】;大家好 我就随便唱唱ヴァンパイア,翻唱;翻唱;翻唱,翻唱,262460,705,141,10,0,648
3512,3481012,低调的帅爷,最近迷之低产，谜之脑洞全无，正处于视频的重新摸索期，微博ID：低调的帅爷，商务合作vx：cyn1995,第一部网络视频长啥样？让你大开眼界的中国网络视频发展史#01;为什么要去ACG化？网红经济为何能击败内容市场成为时代新宠【网络视频发展史02】;从辩论撕逼到举报整改 十起节奏看完动画杂谈变迁史【网络视频发展史：完结篇上】,综合;综合;综合,综合,511749,698,115,0,0,41
880,471303350,大狸子切切里,B站微博抖音油管同名 商务wx：cherrymiaojiang （备注来历）,频道两次差点原地解散，全职UP是怎么起步的【我的故事】;保姆级主机入坑指南丨Switch PS5 XBOX 到底买哪个？;五年前暴死的国产游戏机竟然复活了？还能玩GTA？,数码;单机游戏;数码,数码,1133033,697,130,0,0,235
1197,1420982,黑猫厨房,日常小号：@家有猴师傅 地瓜猫3营Q群：639677033 围脖@黑猫厨房  合作请私信,你尽管点赞！物理老师那边我去解释！;你管这叫香肠？！米其林都哭了！！！;没想到小当家最难还原的竟然是它！,美食制作;美食制作;美食制作,美食制作,4053688,696,235,0,59,329
2242,8679425,此物天下绝响,凉风乍起，一叶知秋 ,【小明&老王】此物天下绝响;【小明v老王】大忠若奸;【神医RAP】百年老蒙药,鬼畜调教;鬼畜调教;鬼畜调教,鬼畜调教,529622,693,32,11,1,27
1254,8353198,白灯不拖更,"配些有趣的东西~配音合作可私信！
参与项目：《明日方舟》澄闪
微博@白灯不拖更，商业合作请联系wx：cyn1995",【窃格瓦拉·绊爱】中日配音~花Q！不打工就会被降智……;【warma】沃玛面试！花式念沃玛~;小狐狸是怎么叫的呢？kemomimi酱居然开口说话！#2,MMD·3D;短片·手书·配音;短片·手书·配音,MMD·3D,206762,692,173,0,0,417
3129,255152,欧凰欧凰欧,幸福往往是摸得透彻，而敬业的心却常常隐藏,【FGO】巴姐4T秋叶原高难;【FGO】巴姐7T监狱塔;【FGO】10管血的高难只要两回合？白情2022无令咒2T,手机游戏;手机游戏;手机游戏,手机游戏,110123,690,340,0,16,675
1348,15832838,喜欢就买JustBuy,如果看到喜欢的东西，那就买吧。喜欢就买JustBuy！duenyang@gmail.com,Intel12代酷睿i9 i7 i5CPU游戏生产力跑分性能对比测试 12900K 12700K 12600K 十一代酷睿 AMD锐龙5000 处理器;【建议别买】双十一真剁手！十件好物开箱分享第二期;【买】移动硬盘应该怎么选？坑多请当心,数码;数码;数码,数码,112897,687,315,0,4,388
1761,8366990,-欣小萌-,分享可爱，奇奇怪怪！ 小号：-欣小萌有点亏-  商务qq:3634114414,【欣小萌】Yes OK！想住进你的心里呀??;害 怕 宝 贝 ！【周淑怡 | 欣小萌】;如何用5分钟演完一部玛丽苏剧…,明星舞蹈;宅舞;搞笑,明星舞蹈,3603153,685,249,0,0,231
1996,15232589,白木哒哒哒,一只传递快乐的鸽子，方舟小剧场持续更新。角色表情来自GYARI老师，不定期直播,离 谱 的 光 谱 运 动 会,短片·手书·配音,短片,426227,680,78,0,0,48
332,23087252,清风疾行没有q,、一级驯龙师                         微博网易云@清风疾行_哈哈哈哈哈哈哈哈,【洛天依/诗岸原创】雨在一直下【F.M.H-7】;【诗岸/海伊原创】花粉症;| 洛天依原创 |「月亮船」| 原创PV付 |,VOCALOID·UTAU;VOCALOID·UTAU;VOCALOID·UTAU,VOCALOID·UTAU,9803,678,132,24,5,121
3751,2884629,oeasy, 教程和素材下载(http://oeasy.org) 微博@overmind1980. 微信@oeasy 希望对您有所帮助,[oeasy]零基础入门进阶，ps自学教程从小白到高手超详细实操教程（ps教程、photoshop小白入门起步、ps滤镜、ps通道、ps调色、ps蒙版、抠图）;pr教程-鬼畜素材全明星全家福出现，oeasy鬼畜向 pr 入门教程(premiere教程)，pro CC入门基础视频教程，视频剪辑教程;[oeasy]教您玩转python零基础学python入门教程，持续更新中，估计是个很长的过程，建议收藏。,校园学习;教程演示;计算机技术,校园学习,1812679,677,125,9,137,73
998,1334711,丧男PALADIN,微博：weibo.com/wsangnan 做影视拍摄相关的，商务合作QQ:787658276 谢谢, 日本留学日常 ：東亜重工——电器街的观测者（秋叶原巡礼）;伪励志：东京浮生记-我的留学生活;日本留学日常：芳芳闺房扫荡大作战,科学科普;社科·法律·心理;社科·法律·心理,科学科普,163670,676,221,0,0,392
1853,272434852,爱遛弯的小八,"QQ群:992106458  微博:爱遛弯的小八QAQ
小八长毛美短。（美短串串非返祖）公猫。未绝育。今年四岁了。我是山东威海银。",迷恋大雪无法自拔的霸道总裁喵。粉嫩嫩的小鼻头甚是可爱。;脸都吹成三角了，依旧不肯回家的猫。猫胖点还是有好处的。;霸道惯了的小脑腐，逛菜场口吐莲花。嗲声嗲气的萌S个人儿,喵星人;喵星人;动物综合,喵星人,150130,673,498,0,2,222
1998,457761794,帅哥伊斯买裤衩,现在关注了你们就是老粉了，商务合作请加Q：3535201866,,,暂无tag,355308,670,344,0,0,269
1101,4878171,离忧先生,游戏热爱者，开山怪。这个人很狂，很狂那种。唯一QQ：335645886（防伪）,【国产独立UE4游戏《剑魄》月常】-是时候展现真正的boss了！（还有这种操作？）;国产独立武侠游戏 代号《锦衣卫》 16分钟实机流程演示;【独立游戏】《剑魄》第二章 要来了--好久不见，准备好了吗？,计算机技术;单机游戏;单机游戏,计算机技术,116080,666,63,0,8,198
199,14333871,吐嚎影院,在这里你可以看到最奇葩最脑洞的电影！,【吐嚎影院】毁三观电影父子共用同一情人;【吐嚎】《苍井空大战僵尸》真的只是一部动作片; 【吐嚎】当猥琐男掌握了隐身术 《北野武狂想曲》解说,影视杂谈;影视杂谈;影视杂谈,影视杂谈,1064058,666,289,1,0,87
846,3301695,电鸟个灯泡,微博：@烦恼斗士电鸟\\网易云同名\\合作请私信,【电鸟】嗤笑着的人体模型;【电鸟】LOSER;【电鸟】MILABO,翻唱;翻唱;翻唱,翻唱,689187,654,63,20,0,58
2153,848008,-MyMy麦麦-,"个人兴趣是跳舞| ??? )?
每晚九点直播哦！
新浪wb同名！
商务合作请联系qq：965582403
唠嗑qq群：371895228",蔡依林的歌怎么这么好听啊！！！《love love love》绝美翻跳～;杀 伤 力 极 强 ?Roly Poly洗脑神曲经典重现！;撩 到 流 鼻 血 ！THE9虞书欣病娇风新歌Gwalla《乖啦》翻跳~,明星舞蹈;舞蹈综合;明星舞蹈,明星舞蹈,605936,651,256,0,0,578
3730,7753700,夏日幻听,这里是MCE汉化组，联系请私信。本账号主要发布新番资讯，其他番剧作品发布在花园等发布站。此外，本组所有翻译作品请勿重复搬运，谢谢大家配合。,【BD1080P/剧场版/精校中字】Code Geass 反叛的鲁路修 皇道【自制字幕】;【12月7日/MAPPA】进击的巨人 第四季 官方予告PV【MCE汉化组】;【2021年】鬼灭之刃 第二季 游郭篇 制作决定PV【MCE汉化组】,完结动画;资讯;资讯,完结动画,313118,650,4552,0,65,1481
65,430726,HIRO_午饭饭,没有油管账号，油管上有的话一定是假的。,,,暂无tag,285615,649,161,0,10,535
3318,18690024,-阿健-,喜欢有趣和智识 ｜ 商务微信：biliajian,当别人和你说「吃苦是福」时，如何帅气地怼回去？【阿健】;英雄是怎样被「侮辱」的——杨振宁的遭遇【阿健】;【互动视频】UP主模拟器丨来体验一下成为UP主的感受,日常;社科·法律·心理;日常,日常,720233,648,90,0,0,7
2839,2755363,熊人族嗷非秀,不为所动，做更专业的自己。,[喂狗组-羽毛] 通过地狱屋BOSS战了解《最终幻想7重制版》战斗系统的乐趣;【10w订阅纪念】个人5年简短回顾视频;【鬼泣吧活动】打蛋挑战赛 特邀嘉宾LostFeather表演战,单机游戏;单机游戏;单机游戏,单机游戏,117400,642,555,0,19,947
5354,140226477,笑微微来了,小提琴舞见爱摄影~笨又好奇的快乐girl~商务加vx：xvv525525,在家蹦个迪！性感点赞舞！Thumbs Up！,明星舞蹈,明星舞蹈,232168,634,71,2,0,86
582,76697885,kono白菜哒,在b站或者q群见到我就直接刀了罢,,,暂无tag,153618,634,152,0,0,858
